order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch
a3861166,6691.57,fashion,prepaid,500016,2026-02-08T07:44:00,agent_58,29,fashion,7957.02,attr_2,fashion,6691.57,attr_2,user_207,4735.5,fashion,987,1,0.77,1,1,1,0.539,0,0
5d472f82,2643.04,home,COD,50001,2026-03-11T19:35:00,agent_26,12,home,3445.51,attr_5,home,2643.04,attr_5,user_25,5336.76,home,1341,1,0.33,1,1,1,0.231,1,0
f1dea6c5,4461.74,footwear,prepaid,500016,2026-02-06T14:09:00,agent_47,91,footwear,6679.34,attr_2,footwear,4461.74,attr_2,user_83,1911.97,footwear,1451,1,0.14,1,1,1,0.098,0,0
1306b6a8,1451.67,footwear,prepaid,500019,2026-04-10T17:32:00,agent_29,116,home,941.36,attr_1,footwear,1451.67,attr_1,user_221,3788.21,footwear,773,1,0.66,0,0,1,0.462,0,0
950ac615,3215.94,groceries,COD,50004,2026-01-27T09:29:00,agent_55,112,groceries,4117.82,attr_4,groceries,3215.94,attr_4,user_275,982.68,groceries,1395,0,0.31,1,1,1,0.217,1,0
5cb4541f,751.5,home,prepaid,500018,2026-02-14T11:12:00,agent_56,13,home,790.63,attr_2,home,751.5,attr_2,user_184,4095.52,home,986,1,0.95,1,1,1,0.665,1,0
455a85d4,4816.66,home,COD,500011,2026-03-14T11:56:00,agent_16,36,home,3266.59,attr_3,home,4816.66,attr_3,user_62,2622.57,home,400,1,0.39,1,0,1,0.273,0,0
d21fdf4a,4607.53,home,COD,500019,2026-03-29T08:29:00,agent_55,113,home,5737.39,attr_4,home,4607.53,attr_4,user_306,5926.92,home,148,1,0.13,1,1,1,0.091,0,0
cf01decf,898.8,groceries,prepaid,500016,2026-01-28T17:58:00,agent_17,420,groceries,773.23,attr_1,groceries,898.8,attr_1,user_146,1689.48,flights,976,1,0.19,1,0,1,0.057,0,0
dd62d45c,2533.79,electronics,prepaid,500020,2026-03-02T13:47:00,agent_6,56,electronics,2807.21,attr_4,electronics,2533.79,attr_4,user_162,717.38,electronics,74,1,0.73,1,1,1,0.511,0,0
77cf6000,9572.8,fashion,COD,500011,2026-01-10T07:15:00,agent_2,215,fashion,7235.9,attr_4,fashion,9572.8,attr_5,user_202,933.09,fashion,279,1,0.29,1,0,0,0.203,1,0
f1623135,4549.2,fashion,COD,50002,2026-01-10T14:27:00,agent_30,30,fashion,4802.31,attr_3,fashion,4549.2,attr_3,user_163,3692.41,fashion,1241,1,0.43,1,1,1,0.301,0,0
41ad13ba,4113.39,electronics,prepaid,500014,2026-04-21T11:45:00,agent_50,80,electronics,5928.09,attr_1,electronics,4113.39,attr_1,user_443,865.19,fashion,142,1,0.06,1,1,1,0.018,0,0
fec7d0b7,8423.75,groceries,prepaid,50001,2026-02-12T10:16:00,agent_28,5,groceries,6730.28,attr_3,groceries,8423.75,attr_2,user_383,784.62,groceries,1330,1,0.69,1,0,0,0.483,1,0
aa047401,7369.55,electronics,COD,500018,2026-03-24T05:46:00,agent_3,593,electronics,5015.9,attr_2,electronics,7369.55,attr_2,user_172,1235.83,electronics,1273,1,0.15,1,0,1,0.105,0,1
f78ebbfa,7150.65,fashion,COD,500017,2026-02-04T08:13:00,agent_32,73,fashion,7934.33,attr_2,fashion,7150.65,attr_2,user_278,1916.9,fashion,194,1,0.6,1,1,1,0.42,0,0
a0cfc18f,3519.83,fashion,COD,50006,2026-01-28T11:56:00,agent_58,234,fashion,5614.22,attr_5,fashion,3519.83,attr_5,user_375,2793.02,fashion,735,1,0.24,1,1,1,0.168,0,0
13ab53e3,739.67,fashion,prepaid,500017,2026-03-23T14:24:00,agent_12,670,fashion,1014.66,attr_1,fashion,739.67,attr_1,user_332,4305.16,fashion,1138,1,0.72,1,1,1,0.504,0,0
be5275ab,4037.05,groceries,prepaid,50009,2026-03-28T18:32:00,agent_29,157,groceries,4545.78,attr_2,groceries,4037.05,attr_2,user_473,3643.63,groceries,612,1,0.59,1,1,1,0.413,0,0
b514eb7b,4147.97,flights,COD,50001,2026-02-17T00:38:00,agent_43,36,flights,4455.5,attr_4,flights,4147.97,attr_4,user_223,5301.43,flights,144,1,0.22,1,1,1,0.154,0,0
1ac64a99,4031.73,home,prepaid,500018,2026-04-18T07:01:00,agent_48,51,home,3261.74,attr_2,home,4031.73,attr_1,user_401,1286.54,home,566,0,0.51,1,0,0,0.357,1,0
0dc4e8a3,2810.86,flights,prepaid,50003,2026-04-05T20:42:00,agent_46,86,flights,3516.04,attr_1,flights,2810.86,attr_1,user_475,5578.16,footwear,787,1,0.21,1,1,1,0.063,1,0
b8841c41,11405.64,groceries,COD,500017,2026-03-18T04:42:00,agent_56,8,groceries,7552.64,attr_4,groceries,11405.64,attr_4,user_497,3428.28,groceries,699,1,0.12,1,0,1,0.084,1,0
db6285d7,4406.67,electronics,prepaid,50008,2026-01-03T06:56:00,agent_3,42,electronics,5196.19,attr_1,electronics,4406.67,attr_1,user_479,5517.13,electronics,1371,0,0.83,1,1,1,0.581,0,0
531a9bce,585.85,home,prepaid,500012,2026-02-10T19:52:00,agent_31,113,home,592.98,attr_5,home,585.85,attr_5,user_275,3289.55,home,516,1,0.53,1,1,1,0.371,0,0
3046cc3e,2299.56,flights,prepaid,50005,2026-03-25T21:08:00,agent_20,107,flights,2639.16,attr_3,flights,2299.56,attr_3,user_198,4310.24,flights,400,1,0.03,1,1,1,0.021,0,0
13d593f2,7517.23,groceries,COD,50001,2026-05-09T15:16:00,agent_23,220,groceries,7966.66,attr_2,groceries,7517.23,attr_2,user_13,3566.71,footwear,1241,1,0.62,1,1,1,0.186,1,0
c1d1e826,455.66,electronics,COD,500017,2026-02-11T00:38:00,agent_27,68,electronics,529.21,attr_4,electronics,455.66,attr_4,user_366,2338.98,electronics,682,1,0.77,1,1,1,0.539,1,0
25783314,8987.39,home,COD,500010,2026-03-10T10:47:00,agent_21,201,home,7629.99,attr_1,home,8987.39,attr_1,user_156,2761.62,home,690,1,0.03,1,0,1,0.021,0,0
13c4962f,5349.65,fashion,COD,50002,2026-02-10T01:50:00,agent_52,71,fashion,6956.65,attr_2,fashion,5349.65,attr_2,user_335,5026.87,groceries,1439,1,0.93,1,1,1,0.279,0,0
ac8a9ca0,7671.93,electronics,COD,500020,2026-05-03T10:43:00,agent_51,206,electronics,5226.14,attr_1,electronics,7671.93,attr_2,user_170,3365.37,electronics,701,1,0.82,1,0,0,0.574,1,0
511cf9a6,5105.77,fashion,prepaid,500019,2026-04-27T18:19:00,agent_44,398,fashion,7948.24,attr_4,fashion,5105.77,attr_4,user_345,2810.9,groceries,684,0,0.39,1,1,1,0.117,1,0
0d402853,4969.61,groceries,COD,500019,2026-03-11T13:56:00,agent_8,129,groceries,6543.63,attr_2,groceries,4969.61,attr_2,user_236,5423.4,groceries,866,1,0.61,1,1,1,0.427,0,0
e7697021,4566.36,fashion,prepaid,500017,2026-02-22T23:01:00,agent_51,156,fashion,6504.33,attr_3,fashion,4566.36,attr_3,user_31,1344.21,fashion,435,1,0.24,1,1,1,0.168,0,0
bbce97c2,6148.34,home,prepaid,50005,2026-05-04T22:56:00,agent_19,66,home,6647.44,attr_5,home,6148.34,attr_5,user_115,676.82,home,1307,1,0.53,1,1,1,0.371,0,0
e7867ac0,3135.52,groceries,prepaid,50004,2026-04-13T21:23:00,agent_21,68,groceries,2354.42,attr_2,groceries,3135.52,attr_2,user_421,1267.24,electronics,347,1,0.99,1,0,1,0.297,0,0
f06b3b47,748.55,fashion,COD,50007,2026-04-17T05:22:00,agent_6,266,fashion,520.3,attr_1,fashion,748.55,attr_5,user_430,2143.17,fashion,507,1,0.46,1,0,0,0.322,0,1
38f71a27,3885.28,groceries,COD,500010,2026-04-04T15:10:00,agent_34,37,groceries,4227.69,attr_4,groceries,3885.28,attr_4,user_263,681.15,groceries,1088,1,0.08,1,1,1,0.056,0,0
d1f6b5a2,4411.57,groceries,prepaid,500014,2026-04-01T01:59:00,agent_5,21,groceries,2868.23,attr_1,groceries,4411.57,attr_1,user_277,5696.43,groceries,1016,1,0.99,1,0,1,0.693,0,0
2da32c91,1241.75,flights,COD,50003,2026-04-27T02:12:00,agent_42,3,flights,1274.92,attr_2,flights,1241.75,attr_2,user_38,4007.85,flights,332,1,0.69,1,1,1,0.483,1,0
fcd18ad9,5407.2,groceries,prepaid,500015,2026-04-12T12:45:00,agent_37,205,groceries,4847.49,attr_3,groceries,5407.2,attr_3,user_398,2443.09,groceries,1157,0,0.49,1,0,1,0.343,1,0
57b815cb,768.97,electronics,COD,500019,2026-01-31T13:18:00,agent_58,5,electronics,712.19,attr_1,electronics,768.97,attr_5,user_415,3572.71,electronics,899,1,0.92,1,0,0,0.644,0,0
08267b58,2455.12,fashion,COD,500011,2026-03-02T20:47:00,agent_45,98,fashion,3970.99,attr_4,fashion,2455.12,attr_4,user_123,5045.26,fashion,968,1,0.27,1,1,1,0.189,0,0
d2549eec,957.83,fashion,prepaid,50005,2026-04-14T20:37:00,agent_46,29,fashion,981.57,attr_1,fashion,957.83,attr_1,user_4,2570.58,fashion,652,1,0.32,1,1,1,0.224,0,0
c7328e8c,1668.69,groceries,COD,500020,2026-01-17T10:57:00,agent_52,8,groceries,1281.88,attr_3,groceries,1668.69,attr_3,user_109,2781.69,groceries,621,1,0.93,1,0,1,0.651,1,0
f2f9f6cd,563.02,footwear,COD,50006,2026-05-17T06:55:00,agent_34,102,footwear,507.42,attr_1,footwear,563.02,attr_1,user_309,1014.62,footwear,500,1,0.22,1,0,1,0.154,1,0
26d0d85d,5869.45,flights,prepaid,500013,2026-01-09T00:00:00,agent_13,24,flights,7808.76,attr_3,flights,5869.45,attr_3,user_204,3926.89,flights,582,0,0.15,1,1,1,0.105,0,0
b47550e7,7199.15,home,prepaid,50008,2026-04-04T15:08:00,agent_36,16,home,4500.41,attr_3,home,7199.15,attr_3,user_30,4204.33,home,240,1,0.85,1,0,1,0.595,1,0
307d6cb7,2359.96,electronics,prepaid,500012,2026-02-03T23:25:00,agent_42,158,electronics,3238.89,attr_2,electronics,2359.96,attr_2,user_328,3768.62,electronics,849,1,0.67,1,1,1,0.469,1,0
31a3cef6,1167.32,footwear,COD,50004,2026-05-07T20:36:00,agent_47,383,footwear,1764.84,attr_5,footwear,1167.32,attr_5,user_259,2059.81,footwear,493,1,0.96,1,1,1,0.672,0,0
1a244f9e,1718.22,electronics,COD,50007,2026-03-21T16:49:00,agent_59,0,electronics,2359.6,attr_4,electronics,1718.22,attr_4,user_92,4884.94,home,160,1,0.26,1,1,1,0.078,1,0
f81a4f44,5320.04,electronics,prepaid,500010,2026-03-26T04:50:00,agent_30,47,electronics,7479.46,attr_5,electronics,5320.04,attr_5,user_97,5007.4,electronics,1067,1,0.88,1,1,1,0.616,1,0
ec417ee8,1467.67,footwear,COD,500015,2026-05-17T00:08:00,agent_49,101,footwear,1702.54,attr_2,footwear,1467.67,attr_2,user_376,3857.24,home,471,1,0.56,1,1,1,0.168,1,0
be2a0e29,8950.82,flights,prepaid,500013,2026-01-13T17:11:00,agent_17,77,footwear,6092.56,attr_5,flights,8950.82,attr_3,user_291,964.64,flights,175,1,0.75,0,0,0,0.525,0,0
90e81b51,3047.46,electronics,COD,50009,2026-02-05T06:18:00,agent_23,577,electronics,4056.82,attr_2,electronics,3047.46,attr_2,user_115,3639.02,electronics,220,1,0.86,1,1,1,0.602,0,0
6f987ae4,532.1,footwear,prepaid,500020,2026-05-08T14:12:00,agent_11,90,footwear,537.39,attr_2,footwear,532.1,attr_2,user_394,3995.48,footwear,1387,1,0.45,1,1,1,0.315,0,0
e216ff0e,8238.37,electronics,COD,50005,2026-03-03T22:46:00,agent_54,106,electronics,6371.29,attr_5,electronics,8238.37,attr_5,user_205,3880.33,electronics,929,1,0.22,1,0,1,0.154,0,0
19f84b8e,524.61,flights,prepaid,50004,2026-01-31T19:50:00,agent_14,18,flights,621.93,attr_3,flights,524.61,attr_3,user_57,4986.7,home,1304,0,0.34,1,1,1,0.102,1,0
b5a0bf9e,2831.38,electronics,prepaid,500014,2026-01-12T14:32:00,agent_13,98,electronics,2872.07,attr_5,electronics,2831.38,attr_5,user_161,2994.88,electronics,1379,1,0.92,1,1,1,0.644,0,0
cbd9688e,9160.17,electronics,COD,500013,2026-03-29T20:09:00,agent_9,31,groceries,7695.34,attr_2,electronics,9160.17,attr_2,user_80,4684.61,groceries,1017,1,0.65,0,0,1,0.195,0,0
b0c2fe1e,2693.25,fashion,COD,500014,2026-01-06T23:11:00,agent_20,51,fashion,1716.35,attr_5,fashion,2693.25,attr_5,user_137,2321.88,fashion,293,1,0.54,1,0,1,0.378,0,1
9c9e0b7c,5414.46,fashion,prepaid,500011,2026-04-09T20:23:00,agent_9,6,fashion,6326.8,attr_4,fashion,5414.46,attr_4,user_429,2570.96,fashion,267,0,0.06,1,1,1,0.042,1,0
564373de,4984.49,footwear,COD,50004,2026-04-06T22:09:00,agent_14,406,electronics,3153.94,attr_5,footwear,4984.49,attr_5,user_48,1523.76,electronics,114,1,0.92,0,0,1,0.276,0,0
de2dd197,4753.45,footwear,COD,50004,2026-02-05T17:46:00,agent_49,53,footwear,7899.43,attr_4,footwear,4753.45,attr_4,user_246,4409.19,fashion,1020,1,0.87,1,1,1,0.261,0,0
1fbfe562,5114.17,fashion,COD,50004,2026-03-19T02:02:00,agent_51,4,fashion,5952.58,attr_1,fashion,5114.17,attr_1,user_289,1288.14,fashion,300,1,0.55,1,1,1,0.385,1,0
d71f3e21,8180.73,footwear,prepaid,500012,2026-03-23T23:22:00,agent_40,54,footwear,7420.54,attr_1,footwear,8180.73,attr_1,user_74,5541.74,footwear,1393,1,0.0,1,0,1,0.0,0,0
fedd3200,2268.1,home,COD,500015,2026-04-01T00:18:00,agent_21,2,home,2604.41,attr_1,home,2268.1,attr_1,user_242,2008.35,electronics,1142,1,0.14,1,1,1,0.042,1,0
e93df3de,1031.06,electronics,COD,50009,2026-01-16T22:46:00,agent_53,94,electronics,1249.49,attr_3,electronics,1031.06,attr_3,user_278,1229.0,footwear,434,1,0.32,1,1,1,0.096,0,0
6d96a086,5503.99,electronics,prepaid,50007,2026-04-07T16:23:00,agent_58,26,electronics,4044.3,attr_1,electronics,5503.99,attr_1,user_149,3541.57,electronics,738,1,0.8,1,0,1,0.56,1,0
f15e00c6,1689.1,footwear,COD,50001,2026-03-16T01:51:00,agent_9,22,footwear,1915.84,attr_3,footwear,1689.1,attr_3,user_71,4698.76,electronics,1439,1,0.64,1,1,1,0.192,0,0
d33fc826,3193.7,electronics,prepaid,500020,2026-05-15T04:59:00,agent_35,7,electronics,2567.26,attr_1,electronics,3193.7,attr_4,user_185,1018.26,electronics,961,1,0.42,1,0,0,0.294,0,0
9c7feb48,10443.39,fashion,COD,500020,2026-03-17T20:10:00,agent_47,3,fashion,7568.82,attr_3,fashion,10443.39,attr_3,user_308,2255.46,fashion,1499,1,0.05,1,0,1,0.035,0,0
5e6d5434,1186.01,groceries,COD,50006,2026-03-12T08:14:00,agent_6,125,groceries,1263.39,attr_1,groceries,1186.01,attr_1,user_289,2211.73,groceries,656,1,0.8,1,1,1,0.56,0,0
01027d90,1707.69,electronics,COD,50002,2026-01-15T09:02:00,agent_42,1,electronics,2320.06,attr_5,electronics,1707.69,attr_5,user_251,2516.78,electronics,791,1,0.29,1,1,1,0.203,0,0
ae91eab7,5195.9,groceries,prepaid,500014,2026-04-03T15:12:00,agent_24,78,groceries,6303.87,attr_2,groceries,5195.9,attr_2,user_431,680.77,groceries,67,1,0.5,1,1,1,0.35,0,0
a5945559,1757.69,electronics,prepaid,50004,2026-03-12T10:49:00,agent_43,109,electronics,2860.25,attr_2,electronics,1757.69,attr_2,user_212,2316.75,electronics,974,1,0.44,1,1,1,0.308,0,0
c201871b,7487.12,flights,prepaid,50001,2026-01-20T04:57:00,agent_24,70,flights,7657.01,attr_1,flights,7487.12,attr_1,user_349,5264.52,electronics,839,1,0.69,1,1,1,0.207,0,0
b85c26ae,7175.35,electronics,COD,500020,2026-03-13T15:39:00,agent_5,190,electronics,7451.98,attr_5,electronics,7175.35,attr_5,user_185,1105.94,electronics,975,1,0.83,1,1,1,0.581,0,0
79f16e3f,937.39,electronics,COD,500018,2026-02-17T12:53:00,agent_17,342,electronics,1504.83,attr_3,electronics,937.39,attr_3,user_329,3311.45,electronics,456,1,0.62,1,1,1,0.434,0,0
5b6b3f7d,1559.8,footwear,COD,50009,2026-03-24T19:27:00,agent_19,78,footwear,1147.7,attr_5,footwear,1559.8,attr_5,user_132,5583.59,home,848,1,0.98,1,0,1,0.294,0,1
486ccce8,4258.18,fashion,COD,50004,2026-05-18T14:53:00,agent_38,63,fashion,7092.27,attr_1,fashion,4258.18,attr_1,user_391,4234.91,groceries,498,1,0.69,1,1,1,0.207,1,0
2265bb4e,4639.21,electronics,prepaid,500019,2026-05-15T06:32:00,agent_27,0,electronics,6438.85,attr_2,electronics,4639.21,attr_2,user_408,4842.57,electronics,439,1,0.79,1,1,1,0.553,1,0
36992ca1,4344.64,groceries,prepaid,500011,2026-04-15T03:05:00,agent_54,59,groceries,4645.04,attr_3,groceries,4344.64,attr_3,user_110,2877.84,groceries,1398,1,0.44,1,1,1,0.308,0,0
e2f9f54b,3717.49,fashion,COD,50007,2026-03-21T05:41:00,agent_36,76,fashion,4912.01,attr_4,fashion,3717.49,attr_4,user_193,513.63,flights,202,1,0.72,1,1,1,0.216,0,0
0d232914,4175.63,footwear,prepaid,500013,2026-03-26T15:25:00,agent_51,104,footwear,4224.19,attr_4,footwear,4175.63,attr_4,user_86,4954.65,footwear,424,0,0.71,1,1,1,0.497,0,0
ce693769,5565.63,footwear,prepaid,500011,2026-01-03T06:58:00,agent_7,50,footwear,7011.79,attr_5,footwear,5565.63,attr_5,user_14,2595.17,footwear,654,1,0.15,1,1,1,0.105,1,0
e1f76121,1526.66,groceries,prepaid,50001,2026-03-08T16:16:00,agent_58,46,groceries,2212.23,attr_1,groceries,1526.66,attr_1,user_498,3756.97,groceries,462,1,0.54,1,1,1,0.378,0,0
a41bd104,3745.82,footwear,prepaid,50003,2026-05-06T15:01:00,agent_21,116,footwear,4648.99,attr_2,footwear,3745.82,attr_2,user_444,3355.74,footwear,1200,1,0.93,1,1,1,0.651,0,0
6859bb11,3004.5,electronics,prepaid,50006,2026-02-05T15:35:00,agent_43,21,electronics,4121.81,attr_5,electronics,3004.5,attr_5,user_372,5104.61,electronics,1145,1,0.31,1,1,1,0.217,0,0
303d76f0,4322.21,footwear,prepaid,50002,2026-05-19T13:35:00,agent_6,42,footwear,3512.74,attr_3,footwear,4322.21,attr_3,user_284,5533.26,fashion,591,1,0.78,1,0,1,0.234,1,0
d9134bae,3073.95,home,prepaid,500015,2026-03-27T10:04:00,agent_1,111,home,2651.27,attr_5,home,3073.95,attr_5,user_445,1215.14,home,337,0,0.0,1,0,1,0.0,0,0
1043b368,1399.63,home,prepaid,500013,2026-03-31T06:25:00,agent_19,131,home,1698.04,attr_5,home,1399.63,attr_5,user_72,5803.55,home,423,1,0.84,1,1,1,0.588,0,0
2127d149,2570.79,electronics,prepaid,50005,2026-04-24T07:26:00,agent_39,274,electronics,3617.63,attr_1,electronics,2570.79,attr_1,user_89,3739.61,electronics,1234,1,0.8,1,1,1,0.56,1,0
da520e5a,3889.21,groceries,prepaid,50002,2026-01-30T12:54:00,agent_15,62,groceries,3420.01,attr_2,groceries,3889.21,attr_2,user_457,5225.48,groceries,323,1,0.2,1,0,1,0.14,0,1
c12fd072,2621.51,home,prepaid,500010,2026-05-02T23:42:00,agent_23,41,home,3648.58,attr_5,home,2621.51,attr_5,user_161,1661.72,home,576,1,0.36,1,1,1,0.252,0,0
4fe95038,5105.03,home,COD,500012,2026-01-06T09:42:00,agent_11,13,home,6033.93,attr_1,home,5105.03,attr_1,user_119,2841.42,home,284,1,0.35,1,1,1,0.245,1,0
3da5ff4d,5244.6,flights,COD,500013,2026-02-16T00:15:00,agent_15,235,flights,3676.89,attr_1,flights,5244.6,attr_1,user_335,2146.76,flights,46,1,0.88,1,0,1,0.616,1,0
964cf815,4888.87,fashion,prepaid,50009,2026-04-29T04:47:00,agent_9,298,fashion,6187.79,attr_5,fashion,4888.87,attr_5,user_216,4648.99,home,1250,1,0.8,1,1,1,0.24,0,0
b58a1076,3428.72,electronics,prepaid,500017,2026-01-27T05:52:00,agent_2,178,fashion,2366.91,attr_3,electronics,3428.72,attr_2,user_428,4663.06,fashion,1361,1,0.58,0,0,0,0.174,0,1
7de95a53,1867.38,fashion,COD,500011,2026-02-08T15:09:00,agent_52,61,fashion,2376.28,attr_5,fashion,1867.38,attr_5,user_7,2202.64,fashion,136,1,0.45,1,1,1,0.315,0,0
128c0cdf,991.12,home,prepaid,50005,2026-04-05T12:56:00,agent_40,62,home,1162.93,attr_1,home,991.12,attr_1,user_409,1867.8,home,1187,1,0.34,1,1,1,0.238,0,0
915d56d5,1055.57,groceries,COD,500016,2026-02-18T11:20:00,agent_45,283,groceries,1086.94,attr_5,groceries,1055.57,attr_5,user_310,5790.08,groceries,1255,0,0.23,1,1,1,0.161,0,0
44e6c210,1921.66,fashion,COD,50001,2026-01-03T19:08:00,agent_3,3,fashion,1651.41,attr_2,fashion,1921.66,attr_2,user_79,3592.81,fashion,976,1,0.42,1,0,1,0.294,1,0
dca2ddce,4617.77,groceries,prepaid,500014,2026-04-17T17:43:00,agent_34,207,groceries,6486.26,attr_5,groceries,4617.77,attr_5,user_209,1256.56,groceries,101,1,0.39,1,1,1,0.273,0,0
384fa795,3511.62,flights,COD,50003,2026-03-03T02:10:00,agent_43,103,flights,4587.37,attr_3,flights,3511.62,attr_3,user_343,1989.08,flights,1404,1,0.48,1,1,1,0.336,0,0
035fb993,3902.57,home,prepaid,50001,2026-02-08T13:39:00,agent_38,72,home,5619.2,attr_5,home,3902.57,attr_5,user_468,4089.45,home,1439,1,0.73,1,1,1,0.511,0,0
b2cbc4c7,8023.28,footwear,prepaid,500017,2026-02-21T11:25:00,agent_16,77,groceries,6532.19,attr_2,footwear,8023.28,attr_1,user_421,2906.45,groceries,710,1,0.68,0,0,0,0.204,0,0
a8c9b616,7568.79,electronics,COD,50004,2026-05-18T01:38:00,agent_6,0,electronics,7646.97,attr_1,electronics,7568.79,attr_1,user_424,609.89,electronics,1079,0,0.71,1,1,1,0.497,1,0
81cfe8a6,6180.25,fashion,COD,500019,2026-04-03T20:18:00,agent_42,27,fashion,5474.86,attr_3,fashion,6180.25,attr_4,user_49,3377.42,flights,933,1,0.4,1,0,0,0.12,0,0
7997f0f6,3746.06,fashion,COD,500010,2026-05-01T09:28:00,agent_23,56,fashion,4334.79,attr_5,fashion,3746.06,attr_5,user_88,3109.92,electronics,599,1,0.52,1,1,1,0.156,0,0
049eb1bf,2779.97,groceries,COD,50006,2026-02-17T14:17:00,agent_18,140,groceries,4524.61,attr_5,groceries,2779.97,attr_5,user_324,5057.56,groceries,1365,1,0.59,1,1,1,0.413,0,0
77e5e80b,1359.01,groceries,COD,500010,2026-05-12T03:53:00,agent_12,20,groceries,1892.43,attr_5,groceries,1359.01,attr_5,user_375,3845.65,groceries,1323,1,0.09,1,1,1,0.063,0,0
023586a7,8359.76,fashion,prepaid,50003,2026-03-02T00:18:00,agent_5,165,fashion,7601.87,attr_1,fashion,8359.76,attr_1,user_72,1083.01,fashion,480,1,0.69,1,0,1,0.483,1,0
69e53819,2708.35,flights,COD,500020,2026-01-31T13:46:00,agent_5,434,flights,1977.35,attr_3,flights,2708.35,attr_3,user_67,1612.7,flights,217,1,0.65,1,0,1,0.455,0,1
091c7067,2702.94,groceries,prepaid,50002,2026-02-19T14:23:00,agent_56,253,groceries,3673.15,attr_5,groceries,2702.94,attr_5,user_426,943.74,groceries,364,1,0.1,1,1,1,0.07,0,0
25b0dd02,5696.42,groceries,COD,50005,2026-04-11T04:14:00,agent_9,20,groceries,4214.75,attr_4,groceries,5696.42,attr_4,user_447,1388.68,groceries,403,1,0.93,1,0,1,0.651,0,0
71a85d29,4803.49,electronics,COD,500020,2026-01-18T05:23:00,agent_4,139,electronics,6473.5,attr_1,electronics,4803.49,attr_1,user_196,5707.91,electronics,997,1,0.91,1,1,1,0.637,0,0
ad82eb41,8338.39,flights,prepaid,50007,2026-03-17T23:53:00,agent_29,211,flights,6661.66,attr_5,flights,8338.39,attr_3,user_224,4644.25,flights,1387,1,0.26,1,0,0,0.182,0,0
2caac147,9216.92,flights,prepaid,500017,2026-02-24T13:31:00,agent_54,65,flights,7650.65,attr_1,flights,9216.92,attr_5,user_202,4900.43,groceries,1058,1,0.59,1,0,0,0.177,1,0
b6b164b0,4331.47,flights,COD,500013,2026-03-27T16:44:00,agent_55,10,flights,3549.49,attr_3,flights,4331.47,attr_5,user_77,4070.65,flights,242,1,0.37,1,0,0,0.259,1,0
ab625fac,6512.69,footwear,COD,500014,2026-04-02T11:51:00,agent_26,488,footwear,6769.41,attr_1,footwear,6512.69,attr_1,user_280,1525.5,footwear,491,1,0.62,1,1,1,0.434,1,0
69bed9f5,5297.72,groceries,prepaid,50007,2026-05-01T03:56:00,agent_43,19,groceries,5840.01,attr_1,groceries,5297.72,attr_1,user_481,5534.3,groceries,489,1,0.77,1,1,1,0.539,0,0
313a8001,6383.55,electronics,prepaid,500011,2026-03-12T21:05:00,agent_10,39,electronics,7152.79,attr_3,electronics,6383.55,attr_3,user_72,2618.86,flights,782,1,0.8,1,1,1,0.24,0,0
d6a2207a,4085.82,flights,COD,50007,2026-04-06T21:21:00,agent_47,486,flights,5819.56,attr_1,flights,4085.82,attr_1,user_218,4876.4,flights,798,1,0.38,1,1,1,0.266,1,0
d42afba8,4557.86,footwear,COD,50009,2026-02-04T13:35:00,agent_43,267,footwear,3785.2,attr_3,footwear,4557.86,attr_3,user_10,3694.79,footwear,1362,1,0.45,1,0,1,0.315,0,0
ac4d7c39,6647.3,home,COD,50009,2026-01-18T16:37:00,agent_42,109,home,7715.11,attr_2,home,6647.3,attr_2,user_440,5976.18,home,1185,1,0.61,1,1,1,0.427,0,0
f7f98807,1196.92,fashion,prepaid,50007,2026-01-17T07:35:00,agent_6,303,fashion,1281.01,attr_3,fashion,1196.92,attr_3,user_442,1236.54,fashion,744,1,0.72,1,1,1,0.504,0,0
a8a02ed1,4458.29,fashion,COD,50004,2026-03-04T09:50:00,agent_16,52,fashion,6546.74,attr_5,fashion,4458.29,attr_5,user_57,3879.35,footwear,1129,1,0.06,1,1,1,0.018,0,0
5403b969,1428.42,home,COD,500012,2026-05-16T14:00:00,agent_41,192,flights,1033.77,attr_1,home,1428.42,attr_1,user_17,4264.9,flights,31,1,0.15,0,0,1,0.045,0,1
c7fd9151,1437.51,groceries,prepaid,500015,2026-04-29T16:17:00,agent_23,6,groceries,1789.02,attr_3,groceries,1437.51,attr_3,user_156,5274.85,groceries,986,1,0.83,1,1,1,0.581,0,0
a68b366d,1595.29,footwear,prepaid,500020,2026-05-04T06:56:00,agent_26,57,footwear,1623.75,attr_1,footwear,1595.29,attr_1,user_142,1527.15,footwear,1270,1,0.03,1,1,1,0.021,0,0
