order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch,true_spike_window,true_ring_id,fraud_risk_score,intent_match_confidence,preference_fit_score,decision,reason
txn_000071,2772.44,footwear,prepaid,50009,2026-01-04T13:49:00,agent_10,43,footwear,4281.34,attr_2,footwear,2772.44,attr_2,user_88,4626.46,footwear,558,1,0.21,1,1,1,0.147,0,0,False,-1,0.217,0.723,0.21,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_000072,6530.45,footwear,COD,500017,2026-01-14T18:07:00,agent_34,9,footwear,5401.55,attr_1,footwear,6530.45,attr_1,user_192,2661.05,groceries,1463,1,0.19,1,0,1,0.057,1,0,False,-1,0.459,0.389,0.038,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000073,2936.84,fashion,COD,50008,2026-01-01T16:29:00,agent_27,53,fashion,4146.44,attr_4,fashion,2936.84,attr_4,user_282,1931.02,fashion,1139,1,0.56,1,1,1,0.392,0,0,False,-1,0.31,0.723,0.56,HOLD_QUICK_VERIFY,"Fraud-risk score 0.31 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000074,9891.78,flights,COD,500014,2026-01-01T00:21:00,agent_53,63,flights,7208.84,attr_4,flights,9891.78,attr_4,user_50,1445.78,flights,710,1,0.94,1,0,1,0.658,0,0,False,-1,0.295,0.358,0.94,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.29 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.94) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_000075,10854.45,electronics,COD,50005,2026-01-03T10:42:00,agent_4,67,groceries,6952.11,attr_1,electronics,10854.45,attr_1,user_58,2484.17,groceries,542,1,0.61,0,0,1,0.183,1,0,False,-1,0.488,0.173,0.122,HOLD_FRAUD_REVIEW,Fraud-risk score 0.49 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000076,6133.15,groceries,COD,500013,2026-01-12T20:07:00,agent_32,128,groceries,6648.57,attr_4,groceries,6133.15,attr_4,user_400,5981.72,groceries,607,1,0.95,1,1,1,0.665,1,0,False,-1,0.437,0.723,0.95,HOLD_QUICK_VERIFY,"Fraud-risk score 0.44 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000077,2909.55,home,COD,50007,2026-01-14T11:37:00,agent_26,21,home,3481.44,attr_3,home,2909.55,attr_3,user_216,3716.14,home,488,1,0.1,1,1,1,0.07,0,0,False,-1,0.244,0.723,0.1,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_000078,3272.51,fashion,prepaid,500013,2026-01-13T22:55:00,agent_27,66,fashion,2969.47,attr_2,fashion,3272.51,attr_2,user_431,3623.64,fashion,991,1,0.32,1,0,1,0.224,0,0,False,-1,0.23,0.41,0.32,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.41) and doesn't align with this customer's history (preference-fit 0.32) — likely a mistaken purchase, held to prevent a probable return."
txn_000079,6200.58,electronics,prepaid,500016,2026-01-04T13:48:00,agent_37,72,electronics,7456.29,attr_3,electronics,6200.58,attr_3,user_20,3785.67,electronics,88,0,0.39,1,1,1,0.273,1,0,False,-1,0.54,0.723,0.39,HOLD_FRAUD_REVIEW,Fraud-risk score 0.54 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000080,5692.26,home,prepaid,500014,2026-01-01T08:50:00,agent_30,160,home,6891.09,attr_2,home,5692.26,attr_2,user_217,3061.67,home,1182,1,0.88,1,1,1,0.616,0,0,False,-1,0.268,0.723,0.88,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.27 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.88) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_000081,5483.4,fashion,COD,50003,2026-01-14T09:48:00,agent_44,655,fashion,6917.32,attr_3,fashion,5483.4,attr_3,user_303,1531.85,fashion,1318,1,0.1,1,1,1,0.07,0,0,False,-1,0.22,0.723,0.1,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_000082,5659.84,home,COD,50009,2026-01-06T19:12:00,agent_50,32,home,6460.63,attr_2,home,5659.84,attr_2,user_313,2064.18,home,1312,1,0.52,1,1,1,0.364,1,0,False,-1,0.463,0.723,0.52,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000083,3365.65,fashion,prepaid,50003,2026-01-01T13:21:00,agent_15,18,fashion,4416.88,attr_2,fashion,3365.65,attr_2,user_41,1678.8,fashion,290,1,0.1,1,1,1,0.07,0,0,False,-1,0.239,0.723,0.1,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_000084,5841.25,groceries,prepaid,500014,2026-01-09T19:24:00,agent_17,79,flights,3733.07,attr_2,groceries,5841.25,attr_1,user_30,3440.3,footwear,1438,1,0.71,0,0,0,0.213,1,0,False,-1,0.479,0.124,0.142,HOLD_FRAUD_REVIEW,Fraud-risk score 0.48 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000085,5240.28,groceries,COD,500017,2026-01-08T10:17:00,agent_42,162,footwear,4755.86,attr_4,groceries,5240.28,attr_1,user_309,2947.59,footwear,1453,1,0.19,0,0,0,0.057,0,0,False,-1,0.256,0.171,0.038,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000086,3462.38,home,COD,50008,2026-01-12T01:15:00,agent_42,199,home,4576.22,attr_5,home,3462.38,attr_5,user_362,5444.07,groceries,729,1,0.39,1,1,1,0.117,1,0,False,-1,0.391,0.723,0.078,HOLD_QUICK_VERIFY,"Fraud-risk score 0.39 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000087,756.85,footwear,COD,500012,2026-01-13T22:13:00,agent_34,83,footwear,763.82,attr_4,footwear,756.85,attr_4,user_25,1366.38,footwear,1463,1,0.52,1,1,1,0.364,1,0,False,-1,0.464,0.723,0.52,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000088,5427.93,groceries,COD,50004,2026-01-03T17:02:00,agent_32,72,groceries,7343.37,attr_2,groceries,5427.93,attr_2,user_236,3942.94,groceries,1202,1,0.86,1,1,1,0.602,1,0,False,-1,0.456,0.723,0.86,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000089,5204.2,electronics,prepaid,50009,2026-01-06T06:06:00,agent_12,383,electronics,4553.58,attr_3,electronics,5204.2,attr_4,user_294,1505.45,electronics,983,1,0.43,1,0,0,0.301,1,0,False,-1,0.367,0.313,0.43,HOLD_QUICK_VERIFY,"Fraud-risk score 0.37 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000090,6303.42,footwear,COD,500011,2026-01-07T01:33:00,agent_28,318,groceries,4084.6,attr_3,footwear,6303.42,attr_3,user_400,2819.71,groceries,893,1,0.64,0,0,1,0.192,1,0,False,-1,0.501,0.175,0.128,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000091,5329.95,fashion,prepaid,500015,2026-01-06T22:43:00,agent_3,106,fashion,6921.72,attr_4,fashion,5329.95,attr_4,user_368,3970.86,fashion,997,1,0.96,1,1,1,0.672,0,0,False,-1,0.232,0.723,0.96,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_000092,2407.61,groceries,COD,500010,2026-01-11T08:24:00,agent_53,8,groceries,1989.38,attr_2,groceries,2407.61,attr_1,user_418,4609.98,flights,416,1,0.96,1,0,0,0.288,0,0,False,-1,0.268,0.301,0.192,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.27 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.96) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_000093,2528.99,electronics,COD,500016,2026-01-03T01:08:00,agent_26,6,electronics,2812.5,attr_2,electronics,2528.99,attr_2,user_410,1200.02,electronics,1060,1,0.48,1,1,1,0.336,0,0,False,-1,0.268,0.723,0.48,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000094,4059.04,electronics,COD,50005,2026-01-03T10:47:00,agent_38,33,electronics,3440.45,attr_4,electronics,4059.04,attr_2,user_321,4634.79,electronics,416,1,0.44,1,0,0,0.308,0,0,False,-1,0.229,0.307,0.44,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.31) and doesn't align with this customer's history (preference-fit 0.44) — likely a mistaken purchase, held to prevent a probable return."
txn_000095,6051.09,footwear,prepaid,500018,2026-01-09T12:30:00,agent_47,267,footwear,7314.56,attr_3,footwear,6051.09,attr_3,user_494,3035.12,footwear,33,1,0.49,1,1,1,0.343,0,0,False,-1,0.225,0.723,0.49,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_000096,2053.25,footwear,prepaid,500015,2026-01-12T18:36:00,agent_14,170,footwear,2857.61,attr_2,footwear,2053.25,attr_2,user_98,2709.14,footwear,913,0,0.34,1,1,1,0.238,1,0,False,-1,0.465,0.723,0.34,HOLD_FRAUD_REVIEW,Fraud-risk score 0.47 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000097,5193.65,fashion,prepaid,50002,2026-01-06T14:17:00,agent_57,86,fashion,5609.97,attr_4,fashion,5193.65,attr_4,user_138,1465.04,electronics,404,0,0.14,1,1,1,0.042,1,0,True,-1,0.539,0.723,0.028,HOLD_FRAUD_REVIEW,Fraud-risk score 0.54 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000098,2392.08,groceries,COD,500020,2026-01-06T23:19:00,agent_46,399,groceries,2397.76,attr_4,groceries,2392.08,attr_4,user_105,4745.17,groceries,1254,1,0.0,1,1,1,0.0,1,0,False,-1,0.459,0.723,0.0,HOLD_FRAUD_REVIEW,Fraud-risk score 0.46 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000099,5229.73,electronics,prepaid,500018,2026-01-02T05:40:00,agent_10,102,electronics,6103.07,attr_3,electronics,5229.73,attr_3,user_206,2543.49,electronics,301,1,0.48,1,1,1,0.336,0,0,False,-1,0.191,0.723,0.48,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_000100,5931.66,flights,prepaid,50009,2026-01-04T09:57:00,agent_6,124,flights,6159.3,attr_5,flights,5931.66,attr_5,user_301,3075.27,flights,286,1,0.29,1,1,1,0.203,0,0,False,-1,0.225,0.723,0.29,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_000101,1495.47,electronics,COD,50003,2026-01-14T02:35:00,agent_15,26,electronics,2185.17,attr_2,electronics,1495.47,attr_2,user_424,5156.69,electronics,62,1,0.64,1,1,1,0.448,0,0,False,-1,0.227,0.723,0.64,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_000102,4169.97,footwear,COD,50005,2026-01-13T01:08:00,agent_10,254,footwear,5141.87,attr_3,footwear,4169.97,attr_3,user_374,1205.61,fashion,1408,1,0.44,1,1,1,0.132,0,0,False,-1,0.209,0.723,0.088,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_000103,3471.28,flights,COD,50006,2026-01-04T07:26:00,agent_20,74,flights,4289.58,attr_3,flights,3471.28,attr_3,user_397,2673.06,flights,1370,1,0.74,1,1,1,0.518,1,0,False,-1,0.432,0.723,0.74,HOLD_QUICK_VERIFY,"Fraud-risk score 0.43 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000104,3958.55,groceries,prepaid,500020,2026-01-13T17:57:00,agent_53,245,groceries,3140.38,attr_2,groceries,3958.55,attr_3,user_104,3106.63,flights,149,1,0.88,1,0,0,0.264,0,0,False,-1,0.189,0.293,0.176,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.29) and doesn't align with this customer's history (preference-fit 0.18) — likely a mistaken purchase, held to prevent a probable return."
txn_000105,1317.29,groceries,prepaid,50005,2026-01-12T12:31:00,agent_52,4,groceries,2151.18,attr_4,groceries,1317.29,attr_4,user_26,4415.55,groceries,748,1,0.35,1,1,1,0.245,0,0,False,-1,0.199,0.723,0.35,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_000106,6314.27,groceries,COD,500015,2026-01-13T00:52:00,agent_55,190,groceries,7142.79,attr_2,groceries,6314.27,attr_2,user_266,3422.11,electronics,376,1,0.03,1,1,1,0.009,0,0,False,-1,0.259,0.723,0.006,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000107,5247.64,footwear,COD,500010,2026-01-09T21:28:00,agent_48,10,footwear,7160.44,attr_5,footwear,5247.64,attr_5,user_146,2422.6,footwear,220,0,0.9,1,1,1,0.63,1,0,False,-1,0.503,0.723,0.9,HOLD_FRAUD_REVIEW,Fraud-risk score 0.50 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000108,853.68,electronics,COD,50003,2026-01-01T23:46:00,agent_35,236,electronics,1055.43,attr_1,electronics,853.68,attr_1,user_352,1228.98,fashion,1163,1,0.88,1,1,1,0.264,0,0,False,-1,0.335,0.723,0.176,HOLD_QUICK_VERIFY,"Fraud-risk score 0.34 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000109,1194.14,groceries,COD,50004,2026-01-12T01:31:00,agent_20,33,groceries,1651.49,attr_3,groceries,1194.14,attr_3,user_226,1854.94,fashion,1032,1,0.08,1,1,1,0.024,1,0,False,-1,0.434,0.723,0.016,HOLD_QUICK_VERIFY,"Fraud-risk score 0.43 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000110,4065.85,fashion,COD,500014,2026-01-08T21:36:00,agent_45,44,fashion,4657.14,attr_5,fashion,4065.85,attr_5,user_223,3920.24,fashion,939,1,0.69,1,1,1,0.483,1,0,False,-1,0.418,0.723,0.69,HOLD_QUICK_VERIFY,"Fraud-risk score 0.42 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000111,5896.86,footwear,COD,50009,2026-01-04T02:07:00,agent_14,128,footwear,6071.8,attr_4,footwear,5896.86,attr_4,user_321,5063.62,footwear,1143,1,0.5,1,1,1,0.35,0,0,False,-1,0.323,0.723,0.5,HOLD_QUICK_VERIFY,"Fraud-risk score 0.32 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000112,7785.59,flights,COD,500020,2026-01-08T03:53:00,agent_42,53,flights,7412.64,attr_4,flights,7785.59,attr_4,user_17,3214.29,flights,1443,1,0.18,1,0,1,0.126,0,0,False,-1,0.266,0.42,0.18,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000113,4692.48,electronics,COD,500012,2026-01-14T01:41:00,agent_20,45,electronics,5199.79,attr_1,electronics,4692.48,attr_1,user_403,4028.59,electronics,1141,1,0.91,1,1,1,0.637,0,0,False,-1,0.297,0.723,0.91,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.30 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.91) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_000114,11991.22,electronics,COD,500015,2026-01-04T15:37:00,agent_27,257,electronics,7951.42,attr_2,electronics,11991.22,attr_2,user_492,5946.53,electronics,962,1,0.93,1,0,1,0.651,0,0,False,-1,0.238,0.333,0.93,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.33), but this customer's history (preference-fit 0.93) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_000115,5312.77,home,prepaid,500019,2026-01-04T17:42:00,agent_7,60,home,4604.62,attr_1,home,5312.77,attr_3,user_379,3280.27,home,618,1,0.33,1,0,0,0.231,0,1,False,-1,0.199,0.311,0.33,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.31) and doesn't align with this customer's history (preference-fit 0.33) — likely a mistaken purchase, held to prevent a probable return."
txn_000116,7015.39,home,COD,500012,2026-01-05T09:27:00,agent_17,50,home,5419.05,attr_5,home,7015.39,attr_5,user_226,857.21,home,876,1,0.85,1,0,1,0.595,1,0,False,-1,0.468,0.373,0.85,HOLD_FRAUD_REVIEW,Fraud-risk score 0.47 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_000117,3685.99,fashion,COD,500013,2026-01-03T11:32:00,agent_46,61,fashion,4621.2,attr_5,fashion,3685.99,attr_5,user_180,1325.22,fashion,993,1,0.6,1,1,1,0.42,0,0,False,-1,0.204,0.723,0.6,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_000118,882.02,fashion,COD,50005,2026-01-05T21:24:00,agent_26,52,fashion,638.28,attr_2,fashion,882.02,attr_2,user_432,4042.05,fashion,1167,1,0.71,1,0,1,0.497,1,0,False,-1,0.431,0.356,0.71,HOLD_QUICK_VERIFY,"Fraud-risk score 0.43 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000119,7353.94,electronics,COD,500012,2026-01-03T10:53:00,agent_2,150,electronics,7442.65,attr_3,electronics,7353.94,attr_3,user_96,1607.42,flights,1388,0,0.01,1,1,1,0.003,0,0,False,-1,0.326,0.723,0.002,HOLD_QUICK_VERIFY,"Fraud-risk score 0.33 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000120,2863.55,flights,prepaid,500016,2026-01-09T12:36:00,agent_55,567,flights,3629.4,attr_1,flights,2863.55,attr_1,user_484,3645.13,flights,1112,1,0.73,1,1,1,0.511,0,0,False,-1,0.233,0.723,0.73,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_000121,6206.58,footwear,COD,500015,2026-01-03T10:16:00,agent_56,23,footwear,3979.42,attr_3,footwear,6206.58,attr_3,user_271,4537.8,footwear,1290,1,0.85,1,0,1,0.595,0,0,False,-1,0.292,0.324,0.85,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.29 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.85) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_000122,3164.67,footwear,prepaid,500010,2026-01-05T17:14:00,agent_12,37,footwear,4064.79,attr_1,footwear,3164.67,attr_1,user_58,4645.74,footwear,509,1,0.52,1,1,1,0.364,0,0,False,-1,0.21,0.723,0.52,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_000123,7850.73,groceries,COD,500018,2026-01-02T23:12:00,agent_3,12,groceries,5656.5,attr_1,groceries,7850.73,attr_1,user_207,2076.27,groceries,667,1,0.52,1,0,1,0.364,0,1,False,-1,0.284,0.355,0.52,HOLD_QUICK_VERIFY,"Fraud-risk score 0.28 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_000124,2134.0,footwear,COD,500010,2026-01-06T11:21:00,agent_20,135,footwear,3333.78,attr_2,footwear,2134.0,attr_2,user_12,3417.43,footwear,42,1,0.34,1,1,1,0.238,0,0,False,-1,0.204,0.723,0.34,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
